transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
WETV197W7K57ZM,4437330000000.0,online,"R. Uli Halimah, S.T.",M,1984,JAK.41,Kampung Melayu - Pulo Gadung,0,B05759P,TK Tarakanita 5,-6.202111,106.88295,26,2023-04-23 21:06:00,B01750P,Jembatan Kayu Putih Selatan,-6.188486,106.89125,39.0,4/23/2023 21:28,0.0
DDNJ354O4I82XJ,376231000000000.0,emoney,"Vero Yolanda, M.Kom.",M,1995,JAK.41,Kampung Melayu - Pulo Gadung,1,B04559P,Sbr. TK Tarakanita 5,-6.202364,106.88301,16,2023-04-23 13:59:00,B02605P,Ps. Enjo Pisangan Lama,-6.211289,106.8756,27.0,4/23/2023 15:00,0.0
VOEL064G3U86DI,4.11896e+18,brizzi,Drs. Prabawa Nainggolan,F,2006,JAK.06,Kampung Rambutan - Pondok Gede,0,B02767P,Pertigaan Cedang 1,-6.301603,106.9125,24,2023-04-23 20:31:00,B03119P,RS Adhiyaksa,-6.307077,106.8932,46.0,4/23/2023 21:09,0.0
YWMV261Y0L87DG,502033000000.0,flazz,Cut Putri Maulana,F,1981,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,0,B01463P,Jln. Pelepah Elok I,-6.152983,106.90908,31,2023-04-23 12:01:00,B05469P,St. LRT Boulevard Utara 1,-6.159158,106.90631,35.0,4/23/2023 12:54,0.0
UBRT169A0U38QM,4898830000000.0,online,Sari Maulana,M,1968,JAK.22,Dwikora - Penas Kalimalang,1,B04873P,Simpang Jln. Radius Halim,-6.24517,106.89228,12,2023-04-23 08:26:00,B01527P,Jln. Pura Agung Taman Sari,-6.248963,106.89336,13.0,4/23/2023 8:48,0.0
VRQH567H8S86WA,30577000000000.0,bni,"Ir. Kartika Sihotang, M.Farm",F,1988,5N,Kampung Melayu - Ragunan,0,B05192P,Simpang Tebet Utara Dalam Raya,-6.228727,106.85482,6,2023-04-23 08:36:00,B00667P,GPIB Bukit Moria,-6.241727,106.84454,16.0,4/23/2023 10:05,3500.0
IZUT152K2U78AD,2602750000000000.0,dki,"R. Paramita Tamba, S.Sos",F,1994,JAK.17,Senen - Pulo Gadung,1,B02737P,Perempatan Cempaka Putih Barat XXVI,-6.176166,106.86402,26,2023-04-23 18:22:00,B02996P,Pulo Asem,-6.193384,106.89463,45.0,4/23/2023 18:50,0.0
YGQE023H4M36BH,213191000000000.0,emoney,Restu Hidayat,M,1990,11C,Rusun Pinus Elok - Rusun Pulo Gebang,1,B02844P,Pintu Exit Term. Pulo Gebang,-6.210368,106.95232,2,2023-04-23 20:03:00,B05200P,Simpang Tiga 1,-6.210708,106.93903,7.0,4/23/2023 21:12,0.0
RIBV140I7P69KV,379685000000000.0,emoney,Mulya Mandala,F,1990,JAK.23,Senen - Pisangan Baru,0,B06429P,Jln. Galur Sari X 2,-6.200803,106.866788,35,2023-04-23 10:58:00,B06433P,Masjid Asy Syamsu,-6.208704,106.872661,39.0,4/23/2023 12:55,0.0
CDMS936P3C53BF,4843670000000.0,online,Lili Hutasoit,M,1993,JAK.37,Cililitan - Condet via Kayu Manis,0,B00520P,Gg. Mundu II Tengah,-6.293006,106.86333,25,2023-04-23 21:49:00,B05216P,Simpang Waru Gedong,-6.29329,106.85793,30.0,4/23/2023 22:28,0.0
RUUS493C3P69DQ,343063000000000.0,emoney,"Rahayu Utama, S.Psi",F,1988,7B,Kampung Rambutan - Blok M,1,B01403P,Jln. Minyak Raya,-6.253372,106.83813,22,2023-04-23 18:57:00,B03173P,RS Restu Kasih,-6.26606,106.86598,34.0,4/23/2023 20:52,3500.0
ONZV855X6S72JF,3597250000000000.0,dki,"Alika Simbolon, S.Kom",M,2007,6N,Ragunan - Blok M via Kemang,0,B04922P,Simpang Kemang 1,-6.25803,106.81504,19,2023-04-23 06:41:00,B01261P,Jln. Kemang 1,-6.255574,106.8118,21.0,4/23/2023 7:52,3500.0
UQOU802Z4D27IN,4.18887e+18,brizzi,Rina Lailasari,M,2000,JAK.80,Rawa Buaya - Rawa Kompeni,1,B03829P,Sbr. Jln. Sahabat Kamal,-6.106324,106.70248,13,2023-04-23 14:06:00,B04475P,Sbr. SMPN 190,-6.108313,106.70297,15.0,4/23/2023 15:16,0.0
ETGM026G7J41GX,213182000000000.0,emoney,Lintang Permata,F,1967,JAK.32,Lebak Bulus - Petukangan,1,B04794P,Simpang Deplu Raya,-6.27231,106.7649,54,2023-04-23 20:09:00,B02895P,Poins Square,-6.289207,106.77718,62.0,4/23/2023 20:24,0.0
UUSW559X1V49TO,6521360000000000.0,dki,Ir. Nasim Hutapea,M,1999,11,Pulo Gebang - Matraman,0,P00169,Penggilingan,-6.214132,106.93961,2,2023-04-23 16:09:00,P00234,Stasiun Klender,-6.213532,106.89866,8.0,4/23/2023 17:46,3500.0
HWRS518J0T40WT,4.16427e+18,brizzi,Maras Manullang,M,1976,,,0,P00106,Kebayoran Lama,-6.23834,106.77752,7,2023-04-23 09:24:00,P00044,CSW 1,-6.23994,106.79843,10.0,4/23/2023 11:17,3500.0
WSYO491R3A74HW,2682660000000000.0,dki,Saka Zulkarnain,M,2007,JAK.99,Term. Pulo Gadung - Lampiri,1,B01096P,Jln. H. Aman,-6.226789,106.92316,15,2023-04-23 13:49:00,B06187P,Jln. Radjiman 1,-6.190263,106.92314,24.0,4/23/2023 15:04,0.0
LRCL111Z7F94YS,3500380000000000.0,dki,"Queen Prasetyo, S.Farm",M,1969,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,1,B00223P,Bundaran Stainless Harapan Indah,-6.178666,106.98132,27,2023-04-23 21:20:00,B01163P,Jln. Irigasi THB,-6.18227,106.99334,37.0,4/23/2023 22:05,0.0
YLZZ113T4C34DB,5298540000000000.0,dki,Bakianto Ramadan,F,2010,JAK.86,Term. Rawamangun - Term. Manggarai,1,B06558P,Jln. Rawamangun Selatan 2,-6.201932,106.8799,17,2023-04-23 15:21:00,,,,,,,0.0
FATN522E0O42PD,30244000000000.0,bni,Umay Iswahyudi,F,1985,3F,,1,P00088,Jembatan Baru,-6.154831,106.73038,4,2023-04-23 20:18:00,P00081,Indosiar,-6.163376,106.77514,8.0,4/23/2023 22:15,3500.0
SJGT951L6Q28AJ,3599440000000000.0,dki,"Puti Nova Maryadi, M.TI.",M,2008,7P,Pondok Kelapa - BKN,0,B04216P,Sbr. Polsek Duren Sawit,-6.248012,106.917,15,2023-04-23 18:52:00,B00269P,Cipinang Melayu Kalimalang 2,-6.24004,106.8828,25.0,4/23/2023 20:03,3500.0
BXNT247O0T71NZ,3500710000000000.0,dki,Yulia Hidayat,F,1996,M12,Sunter Boulevard Barat - Penjaringan,0,P00114,Kemayoran Landas Pacu Timur,-6.152181,106.85424,5,2023-04-23 19:08:00,P00131,Mangga Dua,-6.136148,106.82597,8.0,4/23/2023 20:28,3500.0
JSKE222F2O82IA,3514120000000000.0,dki,Yulia Zulkarnain,F,2010,JAK.13,Tanah Abang - Jembatan Lima,1,B01787P,JPO Blok G,-6.188861,106.81135,34,2023-04-23 08:11:00,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,35.0,4/23/2023 9:02,0.0
KDDP337P9F58IM,180002000000000.0,emoney,"T. Parman Kuswandari, M.Ak",M,1997,JAK.85,Bintara - Cipinang Indah,1,B04097P,Sbr. Minimarket Pondok Kelapa,-6.228599,106.93531,32,2023-04-23 08:15:00,B05004P,Simpang Mawar Merah,-6.223833,106.93886,34.0,4/23/2023 8:35,0.0
LIXK856I3P17GS,4719260000000.0,online,Najwa Hidayat,F,1994,11C,Rusun Pinus Elok - Rusun Pulo Gebang,1,B06652P,Penggilingan 1,-6.214459,106.93945,6,2023-04-23 05:57:00,B05200P,Simpang Tiga 1,-6.210708,106.93903,7.0,4/23/2023 7:38,0.0
LPNF148H4B52HQ,6587300000000000.0,dki,T. Adinata Marpaung,M,2000,S11,BSD - Jelambar,0,B02135P,Les Belles Maisons 1,-6.262578,106.65378,11,2023-04-23 12:06:00,B05771P,Tol Kb. Jeruk 2,-6.189835,106.76681,24.0,4/23/2023 13:16,3500.0
ATGN458C3D96PH,180003000000000.0,emoney,Garan Sudiati,M,2011,1B,Stasiun Palmerah - Tosari,0,B05648P,Taman Ria,-6.213308,106.80236,3,2023-04-23 17:15:00,B00127P,Benhil 3,-6.21601,106.81632,6.0,4/23/2023 17:51,3500.0
IMWH952S1V03MK,4561350000000000.0,dki,Jamalia Yuliarti,M,1985,5B,Stasiun Tebet - BNN,1,B01804P,Kampung Melayu Besar 2,-6.225314,106.86292,6,2023-04-23 15:07:00,B05510P,St. Tebet 1,-6.225576,106.85862,7.0,4/23/2023 15:28,3500.0
NPWQ048L4N59FF,4.5891e+18,brizzi,"R. Michelle Hardiansyah, S.E.I",M,2005,8,Lebak Bulus - Pasar Baru via Tomang,0,,Kedoya Green Garden,-6.164435,106.76301,15,2023-04-23 18:47:00,P00212,S Parman Podomoro City Arah Timur,-6.175799,106.79308,19.0,4/23/2023 20:06,3500.0
XLOH527C5C57AR,4169090000000000.0,dki,Jasmin Hutapea,M,1991,M11,Pulo Gebang - Pulo Gadung 2,0,P00270,Walikota Jakarta Timur,-6.21254,106.94537,1,2023-04-23 21:35:00,P00058,Flyover Klender,-6.213596,106.90306,7.0,4/23/2023 22:52,3500.0
QTUF976F2K52BC,574151000000.0,flazz,KH. Drajat Widiastuti,F,2005,6U,Blok M - Pasar Minggu,1,B01509P,Jln. Poncol Jaya 1,-6.239706,106.81889,21,2023-04-23 09:26:00,B02678P,Ps. Santa,-6.238971,106.8126,24.0,4/23/2023 9:44,3500.0
