transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
FYZT206L5R57VP,374188000000000.0,emoney,Wani Hakim,F,2012,JAK.59,,1,,Term. Rawamangun,-6.198002,106.89099,0,2023-04-17 05:27:00,B01166P,Jln. Janur Indah XI,-6.155924,106.90801,26.0,4/17/2023 6:20,0.0
KJWK064R1M46ZF,60478370871.0,flazz,Sutan Hendri Usamah,F,1984,S12,BSD Serpong - Fatmawati,1,B04581P,Sbr. Versailles,-6.308522,106.67339,3,2023-04-17 06:34:00,B05701P,Term. BSD,-6.306375,106.68536,4.0,4/17/2023 6:56,20000.0
TAHT614A4V06KL,3527080000000000.0,dki,Syahrini Susanti,M,1957,JAK.17,Senen - Pulo Gadung,1,B04377P,Sbr. Sekolah Anglo Rawasari,-6.186448,106.87326,32,2023-04-17 05:45:00,B05108P,Simpang Rawasari Ahmad Yani,-6.187726,106.87473,33.0,4/17/2023 6:40,0.0
TWLI608P9B62WH,4122280000000000.0,dki,Agus Prastuti,F,1994,6T,Pasar Minggu - Velbak,1,B06727P,Ps. Cipete,-6.280261,106.807483,18,2023-04-17 05:37:00,B06648P,Poltangan 1,-6.294464,106.84131,33.0,4/17/2023 6:30,3500.0
BNUR614E7F98JZ,4831520000000000.0,dki,"Hani Halimah, M.Kom.",M,1995,JAK.45,Lebak Bulus - Ragunan,1,B04625P,Sekolah Cita Buana,-6.316189,106.81425,13,2023-04-17 06:14:00,B03962P,Sbr. Komplek Ddn 1,-6.303398,106.79896,33.0,4/17/2023 7:06,0.0
QKWI410K2W27ZL,5451490000000000.0,dki,Dartono Suryatmi,M,1982,B21,Bekasi Timur - Cawang,1,B00666P,GP Mall 2,-6.259474,107.01987,4,2023-04-17 05:27:00,P00023,Bulak Kapal 2,-6.251121,107.02366,8.0,4/17/2023 5:52,3500.0
UAHQ709U8S72MF,180038000000000.0,emoney,Putri Tampubolon,M,1968,JAK.46,Pasar Minggu - Jagakarsa,1,B00485P,Gg. H. Yusuf Jati Pdang,-6.292902,106.8287,13,2023-04-17 06:48:00,B03060P,Puskesmas Pasar Minggu,-6.320616,106.82544,30.0,4/17/2023 7:31,0.0
JWIM000E5B29WR,213174000000000.0,emoney,Bahuraksa Budiman,F,1995,13,Ciledug - Tendean,1,P00198,Puri Beta 2,-6.230532,106.72371,12,2023-04-17 06:28:00,P00034,CBD Ciledug,-6.223629,106.70904,13.0,4/17/2023 7:18,3500.0
IMUR893L8K12PW,6011290000000000.0,dki,dr. Cinthia Hutasoit,M,2011,S12,BSD Serpong - Fatmawati,1,B00229P,Carrefour Lebak Bulus,-6.287529,106.7768,2,2023-04-17 05:00:00,B05701P,Term. BSD,-6.306375,106.68536,4.0,4/17/2023 5:35,20000.0
ROZT121T2L63NG,4.51719e+18,brizzi,Tari Hidayanto,M,1993,11D,Pulo Gebang - Pulo Gadung 2 via PIK,0,B03405P,SDN Penggilingan,-6.205255,106.93004,13,2023-04-17 05:57:00,B02997P,Pulo Gadung,-6.183245,106.90868,33.0,4/17/2023 6:57,3500.0
IYJC761I4A43UY,4173950000000000.0,dki,Oni Hartati,F,2009,,JIS - Terminal Muara Angke,1,B00122P,Baywalk 2,-6.110359,106.77961,3,2023-04-17 06:35:00,B00655P,Golf Bandar Kemayoran,-6.143748,106.85374,36.0,4/17/2023 7:30,0.0
KCHT914I4J68BD,370135000000000.0,emoney,Ami Setiawan,F,1967,JAK.06,Kampung Rambutan - Pondok Gede,1,B06787P,Gg. Warga Lubang Buaya,-6.287618,106.90573,46,2023-04-17 05:39:00,,,,,,,0.0
YLCD391C0F25SI,180057000000000.0,emoney,"Clara Prasetyo, S.T.",M,1981,4C,TU Gas - Bundaran Senayan,0,B05003P,Simpang Matraman 2,-6.201601,106.85144,11,2023-04-17 06:42:00,B00604P,Gedung Wanita,-6.200921,106.83624,16.0,4/17/2023 7:17,3500.0
OWEY619K0T00FM,4913220000000000.0,dki,Tgk. Unjani Ardianto,F,1995,1T,Cibubur - Balai Kota,0,B00806P,IRTI,-6.1803,106.82618,15,2023-04-17 06:35:00,B00102P,Balai Kota 1,-6.180598,106.82847,16.0,4/17/2023 7:21,20000.0
KPPV362M6V16IN,341286000000000.0,emoney,Yessi Samosir,F,1986,5B,Stasiun Tebet - BNN,1,P00070,Gelanggang Remaja,-6.235445,106.86795,3,2023-04-17 06:39:00,P00015,Bidara Cina,-6.229724,106.86721,4.0,4/17/2023 7:28,3500.0
GBCV983N1Q71WT,4.16147e+18,brizzi,Yoga Najmudin,F,1971,JAK.59,Rawamangun - Tanah Merah,1,,Taman Jogging Kelapa Gading 3,-6.161135,106.90477,23,2023-04-17 06:51:00,B06467P,Jln. Perjuangan Raya 1,-6.137019,106.90824,33.0,4/17/2023 7:14,0.0
FLIF374Z0Y94QF,213123000000000.0,emoney,"Drs. Putri Agustina, S.Ked",M,1991,9,Pinang Ranti - Pluit,0,P00089,Jembatan Besi,-6.152005,106.7949,21,2023-04-17 05:34:00,P00090,Jembatan Dua,-6.143279,106.79352,22.0,4/17/2023 6:20,3500.0
MZLQ392D3U97OV,30409100000000.0,bni,R.A. Ajeng Anggriawan,M,2010,,,1,P00181,Pluit,-6.115795,106.79037,0,2023-04-17 06:59:00,P00093,Jembatan Tiga Arah Utara,-6.133383,106.79267,2.0,4/17/2023 7:23,0.0
XXGZ718C4C07ID,4.40658e+18,brizzi,Samiah Pranowo,F,1986,M6,Ragunan - MH Thamrin,1,P00025,Bundaran HI,-6.193021,106.823,17,2023-04-17 06:57:00,P00010,Bank Indonesia Arah Utara,-6.182776,106.8228,19.0,4/17/2023 7:33,3500.0
KYYU459K6Q35GM,4667380000000000.0,dki,Mustika Sihombing,F,1994,D32,Cinere - Bundaran Senayan,1,B06645P,Kantor Lurah Gandul,-6.34007,106.79381,2,2023-04-17 06:41:00,B03464P,Sbr. Bukit Cinere Indah,-6.33992,106.78012,4.0,4/17/2023 7:26,20000.0
AHCV967U3M62JB,30017600000000.0,bni,Cahyo Laksmiwati,F,1997,2F,Rusun Cakung Barat - Pulo Gadung,1,B06184P,Gg. H Sayuti I,-6.212751,106.92367,9,2023-04-17 05:44:00,B06185P,Sbr. Jln. Anggrek Raya,-6.205181,106.92273,11.0,4/17/2023 6:26,0.0
ORPC566A0N82OH,5108030000000000.0,dki,"Puti Ira Riyanti, M.TI.",F,1983,9F,Rusun Tambora - Pluit,0,B03295P,Rusun Tambora,-6.147327,106.798676,0,2023-04-17 05:14:00,P00090,Jembatan Dua,-6.143279,106.79352,5.0,4/17/2023 5:56,0.0
AAUT079I0O58OJ,30466200000000.0,bni,T. Galih Hassanah,F,1979,JAK.15,Bulak Turi - Tanjung Priok,0,B01042P,Jln. Duku Gg. Mantang,-6.112126,106.90832,38,2023-04-17 06:11:00,B01326P,Jln. Lorong 4,-6.107701,106.89492,47.0,4/17/2023 7:07,0.0
MHSL312W8G89GH,4830770000000000.0,dki,Opan Wahyudin,M,1970,JAK.30,Grogol - Meruya via Roxy,0,B05561P,Superindo Meruya Ilir,-6.197636,106.74562,46,2023-04-17 05:45:00,B04256P,Sbr. Puskesmas Meruya Utara,-6.199776,106.74153,50.0,4/17/2023 6:05,0.0
GFLK876H2P53RD,4.39766e+18,brizzi,Jaswadi Maulana,F,2009,JAK.46,Pasar Minggu - Jagakarsa,1,B03060P,Puskesmas Pasar Minggu,-6.320616,106.82544,30,2023-04-17 05:12:00,B04591P,Sbr. Yayasan Al Azhar Syuhada,-6.326612,106.8207,34.0,4/17/2023 6:06,0.0
EVJV242M6Q46LG,4355820000000000.0,dki,Karsa Situmorang,M,2009,8K,Batusari - Grogol,1,B01036P,Jln. Delima V,-6.175306,106.78362,8,2023-04-17 06:33:00,B05276P,SMAN 65,-6.200842,106.76904,25.0,4/17/2023 7:16,3500.0
OZFI707H7B78BO,343155000000000.0,emoney,"Nasim Pratama, M.Farm",M,1996,JAK.115,Term. Tj. Priok - Pegangsaan II IGI,0,,Jln. Mahoni Koja,-6.11847,106.91334,12,2023-04-17 05:48:00,B03137P,RS Gading Pluit,-6.166419,106.91558,35.0,4/17/2023 6:39,0.0
TJKG800X6Q35MU,6559800000000000.0,dki,Banawa Uwais,F,2000,2,Pulo Gadung - Monas,0,P00082,Istiqlal,-6.172252,106.83093,16,2023-04-17 05:32:00,,Pecenongan,-6.16771,106.82819,18.0,4/17/2023 6:03,3500.0
AJZV764H1O15RQ,567012000000.0,flazz,"Sutan Galuh Megantara, M.Farm",M,1986,7,Kampung Rambutan - Bidara Cina,0,P00018,BNN Arah Barat,-6.24651,106.87318,9,2023-04-17 06:26:00,P00070,Gelanggang Remaja,-6.235445,106.86795,12.0,4/17/2023 6:56,3500.0
PJAO207W6G73AC,6569460000000000.0,dki,drg. Adinata Farida,M,1967,JAK.49,Lebak Bulus - Cipulir,1,B03408P,SDN Pesanggrahan 10,-6.259714,106.75688,34,2023-04-17 05:36:00,B02679P,Ps. Sayur Cipulir,-6.237807,106.7674,54.0,4/17/2023 6:27,0.0
WWKO120Y2W78GV,676111000000.0,flazz,"Cut Nilam Saefullah, S.IP",M,1968,1K,Cibubur Junction - Blok M,1,B00226P,Buperta Cibubur,-6.370321,106.89628,10,2023-04-17 06:50:00,B00248P,Cibubur Junction,-6.368735,106.89366,11.0,4/17/2023 7:29,20000.0
XHIY560C5C02UD,379477000000000.0,emoney,"Wardi Rajasa, S.IP",F,2003,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,0,B00733P,Halimun 1,-6.205233,106.8335,17,2023-04-17 06:39:00,B02503P,Museum Proklamasi,-6.200007,106.83113,21.0,4/17/2023 7:37,3500.0
HJRH138E3G35MU,30210200000000.0,bni,"Genta Nuraini, S.Pd",M,1981,JAK.53,,0,B04036P,Sbr. Masjid Almukmin Kemanggisan,-6.188208,106.79356,15,2023-04-17 05:27:00,B01152P,Jln. Harun II Sukabumi Utara,-6.20364,106.77662,37.0,4/17/2023 5:53,0.0
BALS182Z9G84EI,4.92176e+18,brizzi,Yani Nurdiyanti,F,1979,BW9,Monas - Pantai Indah Kapuk,0,B00390P,Gambir 3,-6.178796,106.83095,1,2023-04-17 06:02:00,B00197P,Buddha Tzu Chi,-6.107998,106.73942,3.0,4/17/2023 6:35,0.0
UIYF276Q1U26DR,30396500000000.0,bni,Dina Gunarto,F,2008,JAK.21,,1,B01505P,Jln. Plk II Cililitan Besar,-6.265021,106.87468,25,2023-04-17 05:23:00,,,,,,,0.0
IQRU873Q5Y96YL,345324000000000.0,emoney,Ika Habibi,F,1995,8,Lebak Bulus - Pasar Baru via Tomang,0,P00209,RS Tarakan,-6.171146,106.81011,21,2023-04-17 05:07:00,P00147,Pasar Baru,-6.166129,106.83483,25.0,4/17/2023 5:30,3500.0
VNUF816N7T98NO,6011170000000000.0,dki,Farhunnisa Wulandari,F,1972,8C,,1,B01638P,Jln. Taman Jatibaru Timur,-6.182778,106.8129,3,2023-04-17 05:04:00,,PLN Senayan,-6.216832,106.79325,24.0,4/17/2023 5:54,3500.0
XUMX968X4U33DG,2292480000000000.0,dki,Martaka Adriansyah,F,1981,8K,Batusari - Grogol,1,B03637P,Sbr. Jln. Angsana Kemanggisan,-6.194813,106.78213,16,2023-04-17 05:38:00,B01411P,Jln. Musyawarah Panjang Arteri,-6.200859,106.76922,23.0,4/17/2023 6:05,3500.0
QPUR280Y8C01OT,180040000000000.0,emoney,"Ir. Kamila Dongoran, S.Kom",M,1949,4,Pulo Gadung 2 - Tosari,0,P00188,Pramuka BPKP,-6.192192,106.87401,8,2023-04-17 05:34:00,P00077,Halimun,-6.205137,106.83338,14.0,4/17/2023 6:27,3500.0
YNEF892N3L80YH,30419900000000.0,bni,Diah Yuniar,F,1991,12A,Pelabuhan Kaliadem - Kota,0,B01751P,Jembatan Kota Intan,-6.132329,106.81055,17,2023-04-17 06:20:00,P00013,Kota,-6.13679,106.8149,19.0,4/17/2023 7:13,3500.0
EFLF879J8W65WZ,60414485361.0,flazz,Radika Kuswandari,M,1992,JAK.18,Kalibata - Kuningan,1,B01667P,Jln. Tebet Barat Dalam VIII,-6.241241,106.84754,36,2023-04-17 05:58:00,,,,,,,0.0
FROP294U8E41MN,3566840000000000.0,dki,Kanda Astuti,F,1987,JAK.58,Cilincing - Rorotan,0,B00435P,Gg. Damai I Rorotan,-6.150802,106.95604,64,2023-04-17 06:22:00,,Kel. Rorotan,-6.151739,106.95584,65.0,4/17/2023 6:57,0.0
YFHN430T9Z56GA,6538170000000000.0,dki,Panca Samosir,F,2000,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1,B06269P,Jln. Tebet Barat Raya,-6.233919,106.85064,5,2023-04-17 05:59:00,B06277P,Jln.Tebet Barat V,-6.233937,106.8477,6.0,4/17/2023 6:42,0.0
AUDC483U2O32SB,6564460000000000.0,dki,"Yance Padmasari, S.Psi",F,1980,JAK.30,Grogol - Meruya via Roxy,0,B00607P,Gelanggang Remaja Grogol Petamburan,-6.178373,106.78094,17,2023-04-17 05:52:00,B02467P,Mitra 10 Meruya Ilir,-6.196032,106.75605,40.0,4/17/2023 6:44,0.0
ZXCV757P1R69UX,4837540000000000.0,dki,Edi Siregar,M,1981,1,Blok M - Kota,1,P00183,Polda Metro Jaya,-6.221094,106.81028,16,2023-04-17 06:25:00,P00017,Blok M,-6.243312,106.80175,21.0,4/17/2023 7:05,3500.0
PDLX858X0B42KW,501802000000.0,flazz,Syahrini Santoso,M,1987,JAK.37,Cililitan - Condet via Kayu Manis,1,B05122P,Simpang Raya Tengah H. Ali,-6.292515,106.85951,12,2023-04-17 06:06:00,B03498P,Sbr. Gg. Al Mawaddah Tengah,-6.287951,106.86292,20.0,4/17/2023 6:58,0.0
VJXF200Q4X55SH,3516270000000000.0,dki,Icha Maryati,M,1971,5,Matraman Baru - Ancol,0,P00092,Jembatan Merah,-6.146731,106.83427,11,2023-04-17 05:33:00,P00003,Ancol,-6.127563,106.83039,14.0,4/17/2023 6:05,3500.0
MWLB510S2G19JU,4.13205e+18,brizzi,Salimah Prastuti,M,1991,S12,BSD Serpong - Fatmawati,0,B05852P,Versailles,-6.308405,106.67367,2,2023-04-17 05:15:00,B05488P,St. MRT Fatmawati,-6.292589,106.7936,3.0,4/17/2023 5:43,20000.0
IMGI273O1U56YR,4574230000000000.0,dki,"Cut Clara Prasetyo, S.H.",M,1979,1,Blok M - Kota,1,P00294,Sawah Besar Arah Selatan,-6.157368,106.818661,6,2023-04-17 06:35:00,P00026,Bundaran Senayan,-6.227869,106.80094,18.0,4/17/2023 7:03,3500.0
XMOI411G4B97LH,3574900000000000.0,dki,Tira Siregar,M,1998,,,1,B00856P,Jln. Anggrek Srengseng,-6.19818,106.75616,31,2023-04-17 05:24:00,B03261P,Ruko Taman Kb. Jeruk,-6.197388,106.74818,37.0,4/17/2023 6:07,3500.0
JQRA193W3R23NS,4044890000000.0,online,Bambang Putra,M,2001,M1H,Tanah Abang - St. Gondangdia,0,,Tanah Abang AURI,-6.186064,106.81536,10,2023-04-17 05:50:00,,,,,,,
EGAF273I7K63FW,3526750000000000.0,dki,Ghaliyati Kusumo,F,1991,1A,Pantai Maju - Balai Kota,0,B06045P,Galeri Niaga Mediterania 2,-6.116486,106.77142,12,2023-04-17 05:10:00,B02489P,Muara Angke,-6.110009,106.77471,14.0,4/17/2023 5:56,3500.0
XOKW798J5G50WZ,4890890000000000.0,dki,Sabar Yuniar,M,1993,12C,Rusun Waduk Pluit - Penjaringan,1,B06295P,Gg. VIII Muara Baru,-6.122869,106.80402,3,2023-04-17 05:02:00,B03299P,Rusun Waduk Pluit,-6.111456,106.80022,6.0,4/17/2023 5:28,0.0
RVBB092V5K66WP,4969160000000.0,online,"Drs. Ana Gunawan, M.Ak",F,2009,JAK.03,Lebak Bulus - Andara,0,B00027P,Al Izhar Pondok Labu 2,-6.311504,106.79104,17,2023-04-17 06:18:00,B04628P,Sekolah Darussalam H. Ipin,-6.311351,106.79271,18.0,4/17/2023 6:53,0.0
HVGD640E1F50QQ,3568600000000000.0,dki,drg. Titin Maheswara,M,1980,JAK.17,Senen - Pulo Gadung,0,B04955P,Simpang Kramat Jaya Baru,-6.185568,106.85239,40,2023-04-17 05:15:00,B02098P,KUA Johar Baru,-6.180784,106.84778,45.0,4/17/2023 5:45,0.0
EMBO951D9V72SE,213141000000000.0,emoney,"dr. Cemani Januar, M.Farm",F,2005,6U,Blok M - Pasar Minggu,0,P00053,Duren Tiga,-6.252377,106.82697,16,2023-04-17 06:04:00,,,,,,,3500.0
